Year Month,State,Countym,Industry,Count
2019 June,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,1
2019 June,California,"Kings County, CA",[Total],1
2019 June,California,"Los Angeles County, CA",Casino/Card Club - Card Club,109
2019 June,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,24
2019 June,California,"Los Angeles County, CA",[Total],133
2019 June,California,"Mendocino County, CA",Casino/Card Club - Tribal Authorized Casino,1
2019 June,California,"Mendocino County, CA",[Total],1
2019 June,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,2
2019 June,California,"Placer County, CA",[Total],2
2019 June,California,"Riverside County, CA",Casino/Card Club - Card Club,1
2019 June,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,33
2019 June,California,"Riverside County, CA",[Total],34
2019 June,California,"Sacramento County, CA",Casino/Card Club - Card Club,6
2019 June,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,5
2019 June,California,"Sacramento County, CA",[Total],11
2019 June,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,22
2019 June,California,"San Bernardino County, CA",[Total],22
2019 June,California,"San Diego County, CA",Casino/Card Club - Card Club,4
2019 June,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,67
2019 June,California,"San Diego County, CA",[Total],71
2019 June,California,"San Francisco County, CA",Casino/Card Club - Tribal Authorized Casino,1
2019 June,California,"San Francisco County, CA",[Total],1
2019 June,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,2
2019 June,California,"San Joaquin County, CA",[Total],2
2019 June,California,"San Mateo County, CA",Casino/Card Club - Card Club,12
2019 June,California,"San Mateo County, CA",[Total],12
2019 June,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,5
2019 June,California,"Santa Barbara County, CA",[Total],5
2019 June,California,"Santa Clara County, CA",Casino/Card Club - Card Club,39
2019 June,California,"Santa Clara County, CA",[Total],39
2019 June,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,14
2019 June,California,"Sonoma County, CA",[Total],14
2019 June,California,"Stanislaus County, CA",Casino/Card Club - Card Club,1
2019 June,California,"Stanislaus County, CA",[Total],1
2019 June,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,3
2019 June,California,"Tehama County, CA",[Total],3
2019 June,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,32
2019 June,California,"Tulare County, CA",[Total],32
2019 June,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,2
2019 June,California,"Tuolumne County, CA",[Total],2
2019 June,California,"Ventura County, CA",Casino/Card Club - Card Club,4
2019 June,California,"Ventura County, CA",[Total],4
2019 June,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,25
2019 June,California,"Yolo County, CA",[Total],25
2019 June,California,[Total],[Total],477
2019 June,Colorado,"Adams County, CO",Casino/Card Club - Tribal Authorized Casino,3
2019 June,Colorado,"Adams County, CO",[Total],3
2019 June,Colorado,"Arapahoe County, CO",Casino/Card Club - Tribal Authorized Casino,5
2019 June,Colorado,"Arapahoe County, CO",[Total],5
2019 June,Colorado,"Denver County, CO",Casino/Card Club - Tribal Authorized Casino,2
2019 June,Colorado,"Denver County, CO",[Total],2
2019 June,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,22
2019 June,Colorado,"Gilpin County, CO",[Total],22
2019 June,Colorado,"Jefferson County, CO",Casino/Card Club - Tribal Authorized Casino,2
2019 June,Colorado,"Jefferson County, CO",[Total],2
2019 June,Colorado,[Total],[Total],34
2019 June,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,674
2019 June,Nevada,"Clark County, NV",[Total],674
2019 June,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,30
2019 June,Nevada,"Douglas County, NV",[Total],30
2019 June,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,5
2019 June,Nevada,"Elko County, NV",[Total],5
2019 June,Nevada,"Nye County, NV",Casino/Card Club - State Licensed Casino,2
2019 June,Nevada,"Nye County, NV",[Total],2
2019 June,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,16
2019 June,Nevada,"Washoe County, NV",Casino/Card Club - Tribal Authorized Casino,1
2019 June,Nevada,"Washoe County, NV",[Total],17
2019 June,Nevada,[Total],[Total],728
2019 June,New Mexico,"Bernalillo County, NM",Casino/Card Club - Tribal Authorized Casino,24
2019 June,New Mexico,"Bernalillo County, NM",[Total],24
2019 June,New Mexico,"Chaves County, NM",Casino/Card Club - Tribal Authorized Casino,1
2019 June,New Mexico,"Chaves County, NM",[Total],1
2019 June,New Mexico,"Cibola County, NM",Casino/Card Club - Tribal Authorized Casino,1
2019 June,New Mexico,"Cibola County, NM",[Total],1
2019 June,New Mexico,"DoÃ±a Ana County, NM",Casino/Card Club - State Licensed Casino,2
2019 June,New Mexico,"DoÃ±a Ana County, NM",Casino/Card Club - Tribal Authorized Casino,1
2019 June,New Mexico,"DoÃ±a Ana County, NM",[Total],3
2019 June,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,1
2019 June,New Mexico,"Lea County, NM",[Total],1
2019 June,New Mexico,"Rio Arriba County, NM",Casino/Card Club - Tribal Authorized Casino,10
2019 June,New Mexico,"Rio Arriba County, NM",[Total],10
2019 June,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,1
2019 June,New Mexico,"Sandoval County, NM",[Total],1
2019 June,New Mexico,[Total],[Total],41
2019 June,Utah,"Cache County, UT",Casino/Card Club - Tribal Authorized Casino,1
2019 June,Utah,"Cache County, UT",[Total],1
2019 June,Utah,"Salt Lake County, UT",Casino/Card Club - Tribal Authorized Casino,1
2019 June,Utah,"Salt Lake County, UT",[Total],1
2019 June,Utah,[Total],[Total],2
2019 June,[Total],[Total],[Total],"1,484"
2019 July,Arizona,"Coconino County, AZ",Casino/Card Club - Tribal Authorized Casino,5
2019 July,Arizona,"Coconino County, AZ",[Total],5
2019 July,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,3
2019 July,Arizona,"La Paz County, AZ",[Total],3
2019 July,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,198
2019 July,Arizona,"Maricopa County, AZ",[Total],198
2019 July,Arizona,"Mohave County, AZ",Casino/Card Club - Tribal Authorized Casino,4
2019 July,Arizona,"Mohave County, AZ",[Total],4
2019 July,Arizona,"Navajo County, AZ",Casino/Card Club - Tribal Authorized Casino,2
2019 July,Arizona,"Navajo County, AZ",[Total],2
2019 July,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,15
2019 July,Arizona,"Pima County, AZ",[Total],15
2019 July,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,12
2019 July,Arizona,"Pinal County, AZ",[Total],12
2019 July,Arizona,"Yavapai County, AZ",Casino/Card Club - Tribal Authorized Casino,2
2019 July,Arizona,"Yavapai County, AZ",[Total],2
2019 July,Arizona,[Total],[Total],241
2019 July,California,"Alameda County, CA",Casino/Card Club - Card Club,5
2019 July,California,"Alameda County, CA",Casino/Card Club - Tribal Authorized Casino,2
2019 July,California,"Alameda County, CA",[Total],7
2019 July,California,"Amador County, CA",Casino/Card Club - Tribal Authorized Casino,4
2019 July,California,"Amador County, CA",[Total],4
2019 July,California,"Butte County, CA",Casino/Card Club - Tribal Authorized Casino,2
2019 July,California,"Butte County, CA",[Total],2
2019 July,California,"Contra Costa County, CA",Casino/Card Club - Card Club,3
2019 July,California,"Contra Costa County, CA",Casino/Card Club - Tribal Authorized Casino,32
2019 July,California,"Contra Costa County, CA",[Total],35
2019 July,California,"Del Norte County, CA",Casino/Card Club - Tribal Authorized Casino,3
2019 July,California,"Del Norte County, CA",[Total],3
2019 July,California,"El Dorado County, CA",Casino/Card Club - Tribal Authorized Casino,21
